idx,cq1,cq2,cq3,cq4,cq5,cq6,cq7,cq8,cq9,cq10,cq11,cq12,cq13,cq14,cq15,cq16,cq17,cq18,cq19,cq20,cq21,cq22,cq23,cq24,cq25,cq26,cq27,cq28,cq29,cq30,cq31,cq32,cq33,cq34,cq35,cq36,cq37,cq38,cq39,cq40,cq41,cq42,cq43,cq44,cq45,cq46,cq47,cq48,cq49,cq50_1,cq50_2,cq50_3,cq50_4,cq50_5,cq50_6,cq50_7,cq50_8,iq1,iq2,iq3,iq4,iq5,iq6,bq1,bq2,bq3,bq4,bq4_1a,bq4_1b,bq4_1c,bq5,bq5_1,bq5_2,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13,bq14,bq15,bq16,bq17,bq18,bq19,bq20,bq21,bq221,bq222,bq223,bq231,bq232,bq233,bq234,bq235,bq241,bq242,bq243,bq244,bq245,bq25,bq25_1,bq26_1,bq26_1a,bq26_2,bq26_2a,bq26_3,bq26_3a,bq26_4,bq26_4a,bq27,bq28,bq28_1,bq29,bq30,bq31,bq32,bq33,bq34,bq35,bq36,bq37,bq37_1,bq38,bq38_1,bq38_2,bq39,bq40,bq41_1,bq41_2,bq41_3,knowcode
14597,4,3,4,5,4,5,4,4,3,2,2,1,1,4,2,2,3,2,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,2,1,2,2,3,3,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,3,4,3,4,3,7,1,2,2,0,0,0,2,0,0,7,4,4,3,3,3,4,4,3,4,4,3,3,1,1,1,2,1,1,1,2,80,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,3,주로 홈쇼핑 또는 유통업체에서 요청이 들어와서 꾸준할듯함,0,스포이드 호일 플라스크,0,0,0,3,2,31,4,식품 영양학,1,1,0,1,40,3000,2500,0,157101
14598,5,3,4,5,5,5,4,4,4,3,3,4,4,5,2,1,4,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,2,2,1,4,4,3,3,4,4,4,3,3,1,5,1,1,2,3,3,2,2,1,1,1,1,4,4,4,3,4,3,3,1,6,2,0,0,0,1,3,SW개발,2,5,4,2,2,2,4,4,2,3,3,4,3,1,1,1,2,1,1,2,3,95,1,0,0,1,0,0,0,0,0,0,0,0,5,1,2,1,2,1,2,1,1,1,1,2,2,Ai. 자동화 비율증가,0,MS Office,0,0,0,3,1,35,4,컴퓨터공학,1,1,0,1,40,3600,2000,0,133101
14599,5,3,5,5,5,4,4,4,3,2,3,2,2,4,2,1,2,1,1,1,1,1,1,5,1,1,1,1,4,2,2,1,1,2,1,4,4,5,3,4,4,4,3,2,2,5,1,1,4,1,1,1,1,1,1,1,1,5,4,4,4,4,3,17,4,2,1,의사면허증,가정의학과전문의,0,1,5,레지던트,7,7,4,4,4,5,4,4,3,0,0,0,3,3,2,4,1,3,3,1,4,0,0,2,0,0,0,0,0,5,0,0,0,0,5,1,2,2,0,2,0,1,2,1,1,2,2,인구소 감소,선생님,청진기,0,0,0,3,1,43,6,의예,2,0,5,0,52,0,0,8000,301113
14600,4,1,5,1,1,4,4,4,4,2,3,3,3,4,5,1,4,3,3,1,1,3,1,1,1,1,1,1,2,4,2,1,2,5,1,1,2,2,2,2,3,2,2,4,1,3,1,1,3,1,1,1,1,1,1,1,1,4,3,2,3,3,3,7,4,1,2,0,0,0,1,3,기계이론실습,3,2,3,3,2,4,3,3,3,3,3,3,3,1,1,1,1,1,1,1,4,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,2,많이 자동화 되어 있어서,0,"집진기, 드라이버",0,0,0,3,1,42,2,기계,1,1,0,1,40,3000,1400,0,832101
14601,4,3,3,3,4,3,5,1,4,4,4,3,1,4,4,4,3,3,3,1,1,2,2,1,1,1,1,1,2,2,2,3,3,4,4,2,2,1,2,2,5,2,3,3,1,1,1,1,3,2,2,3,2,2,2,2,1,4,2,1,3,1,4,15,2,6,1,기관사,0,0,2,0,0,4,4,4,3,4,4,4,1,3,3,4,5,4,1,1,1,2,1,1,1,5,80,1,0,0,0,0,0,0,5,1,0,0,0,0,1,2,2,0,1,1,2,0,2,0,2,3,군 특성상 한정된 직업이라서,없음,기관 수리공구들,없음,개인선박 기관사,없음,2,1,30,4,해양기술학,1,1,0,1,50,4200,2200,0,250301
14602,3,2,4,4,3,5,1,3,3,2,2,2,2,4,5,3,1,3,4,1,3,1,1,1,1,3,1,1,2,4,1,4,1,2,3,3,4,2,3,1,3,3,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,4,4,4,3,13,1,4,1,전기감리원,전설기계기사,0,1,1,"새로운 기술, 장비등 관련법규",1,3,5,5,5,5,5,3,3,3,4,4,4,3,1,3,2,3,2,1,4,100,1,2,0,1,0,0,0,0,0,0,0,0,5,1,2,1,2,1,2,1,2,1,1,2,2,건설경기 후퇴,없음,CAD 프로그램,없음,건설기계 학원강사,없음,2,1,63,4,기계,1,1,0,1,40,3400,1800,0,151101
14603,5,2,3,2,3,2,4,2,4,3,5,5,2,5,2,5,5,5,2,2,2,4,1,3,1,1,5,4,2,3,3,4,5,4,5,4,5,5,5,4,4,5,5,3,4,5,1,1,2,1,1,1,1,1,1,1,1,4,5,5,4,3,2,3,1,6,2,0,0,0,2,0,0,4,2,4,4,4,4,4,4,4,4,4,4,4,2,1,1,2,1,1,2,4,70,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,2,2,2,기계의 대체,없음,없음,없음,없음,없음,4,1,54,2,공고,1,1,0,1,52,8000,2000,0,817101
14604,4,2,2,3,2,2,4,2,3,1,2,2,2,2,5,2,3,5,2,1,2,1,1,1,1,1,5,5,1,5,2,1,2,4,5,2,4,3,2,3,3,3,2,3,3,2,1,1,2,1,1,1,1,1,1,1,1,3,3,1,3,3,4,3,1,2,1,압연기능사,0,0,2,0,0,3,4,3,1,3,3,2,2,4,4,4,3,4,1,1,1,2,1,1,2,2,70,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,2,1,2,일자리가 줄어서,없다,해머,없다,없다,없다,2,1,35,3,중국어학과,1,1,0,1,40,2800,2400,0,823101
14605,5,4,5,5,5,5,4,3,5,3,3,4,3,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,3,3,3,2,1,4,1,2,2,1,4,1,1,2,1,1,1,1,1,1,1,1,2,2,1,3,4,4,13,2,4,2,0,0,0,1,2,데이터분석방법등,5,6,3,3,1,4,4,3,3,3,4,4,4,1,1,1,1,3,1,1,3,70,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,2,1,2,1,2,3,0,2,2,연구기관통폐합,박사. 연구원,통계패키지 spss,연구원,교수,0,4,2,40,6,사회복지,1,1,0,1,45,6500,5000,0,13101
14606,5,1,4,1,1,3,3,3,2,1,1,1,1,3,3,1,3,1,2,2,1,1,1,1,1,1,1,1,2,4,2,1,1,2,1,3,3,3,2,1,2,1,2,3,1,5,1,1,4,2,2,2,2,1,2,2,2,3,4,2,2,2,3,14,1,6,2,0,0,0,2,0,0,7,3,4,3,4,5,4,4,4,4,4,4,4,1,2,1,2,1,1,2,4,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,4,사회 위험성 증가,보안요원,호송차량,0,0,0,4,1,36,4,실내건축디자인,1,1,0,1,52,3100,2400,0,541301
14607,5,5,3,3,3,5,1,4,3,3,3,2,2,5,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,4,2,2,2,4,1,1,3,2,5,2,3,3,3,2,1,5,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,16,5,3,1,로봇민간자격증,0,0,1,2,교육 실무,7,5,4,4,3,4,4,4,4,3,3,3,4,3,1,4,1,1,1,2,4,100,0,2,0,0,2,0,0,0,0,2,0,0,0,3,0,2,0,2,0,2,0,2,0,2,2,학생이 줄어들어서,방과후 강사,로봇교구,0,0,0,4,2,50,4,전자계산학,2,0,6,0,15,0,0,1000,231102
14608,5,1,4,4,5,5,4,2,3,1,1,1,3,5,1,1,3,3,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,2,1,1,3,1,1,2,3,4,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,5,3,1,4,3,3,15,2,6,1,0,0,0,1,1,정보화 능력,7,5,4,4,4,4,4,3,4,3,3,4,4,1,1,1,2,1,1,1,4,60,1,0,0,0,0,0,0,5,0,0,0,0,5,1,1,2,0,1,2,2,0,2,0,2,3,변화없음,0,한글,0,0,0,3,2,43,4,컴퓨터 과학,1,1,0,1,65,5000,2100,0,25401
14609,5,1,4,1,1,5,1,3,1,1,1,2,1,5,1,5,4,4,1,1,1,5,1,1,1,1,1,1,5,1,1,1,1,4,1,5,2,3,4,1,2,1,3,1,2,3,1,1,3,1,1,1,1,1,1,1,1,5,1,1,5,4,3,14,1,5,1,운전면허증,0,0,2,0,0,7,4,2,1,1,3,2,2,3,2,2,3,3,1,1,1,2,1,1,2,5,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,3,여전히 개인 운전에 대한 요구가 있다,기사,없다,매장 판매원,버스기사,0,1,1,41,3,전기,1,1,0,1,40,2800,1800,0,622901
14610,5,5,4,5,5,5,3,3,4,2,4,3,2,5,2,2,3,1,2,1,1,1,1,1,1,1,1,1,4,2,2,2,2,4,1,3,4,3,3,2,3,2,4,2,1,2,1,1,2,2,3,1,2,1,3,1,1,2,5,2,3,4,3,10,1,2,2,0,0,0,1,4,"C,C++,C#,JAVA 개발 교육",6,4,4,4,3,3,3,3,2,4,3,3,3,1,1,1,2,3,1,2,3,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,2,1,4,소프트웨어가 기반인 세상이기 때문에.,"개발자,프로그래머","Visual Studio, Unity , Unreal , eclipse, mssql",없음,개발 교육,가상현실 전문가 라는 직무가 새롭다._이 회사는 20년 전부터 가상현실을 해 왔는데.,3,1,40,4,컴퓨터공학,1,1,0,1,40,6500,2600,0,133202
14611,4,4,5,4,4,5,5,3,4,5,5,4,4,4,4,3,3,3,3,5,2,1,1,1,1,1,1,1,2,2,2,2,1,3,1,3,3,4,2,2,2,2,2,3,1,4,2,1,4,1,2,2,1,1,1,1,1,1,1,2,2,2,2,18,1,2,1,운전면허증,0,0,1,2,보디가드교육,1,2,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,3,1,2,4,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,2,2,2,연예인 수 감소로 인한 매니저 감소,없다,스케쥴관리 노트북,없다,없다,없다,3,1,39,4,무역학과,1,1,0,1,40,3000,2000,0,417201
14612,4,2,4,4,4,3,2,2,2,3,2,1,1,5,1,1,2,1,1,1,1,1,1,1,1,3,3,1,5,1,1,1,1,2,5,3,4,5,2,4,3,3,2,4,2,5,1,1,3,1,2,2,1,1,2,1,1,3,4,3,3,4,4,4,2,5,1,원자력기사,0,0,2,0,0,6,5,3,4,3,4,4,3,4,4,3,4,4,1,1,1,2,1,1,1,2,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,4,원자력 에너지 관심증가,0,"PC,CAM",0,0,0,3,1,36,5,원자력공학,1,1,0,1,52,4500,3300,0,155106
14613,5,4,5,3,4,4,4,4,4,2,4,4,4,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,2,5,1,2,3,3,2,5,4,4,4,3,3,5,1,1,5,2,2,1,1,1,1,1,1,3,3,2,2,2,2,7,1,2,2,0,0,0,2,0,0,7,5,3,4,3,3,3,3,3,4,3,3,3,1,1,1,2,1,1,2,3,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,2,2,2,컴퓨터화되어 직원이 감소되는 경향이라,없다,컴퓨터,없다,안전용품판매원,없다,2,2,48,4,영문,1,1,0,1,48,3000,1800,0,29501
14614,1,1,5,1,2,5,2,3,1,1,1,2,5,5,1,1,3,4,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,2,1,2,3,5,4,1,3,4,3,3,1,5,1,2,1,1,1,1,1,1,1,1,1,2,2,3,4,2,1,14,1,2,2,0,0,0,2,0,0,7,2,3,1,1,3,2,4,2,2,3,3,2,1,1,1,2,1,1,1,2,98,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,2,0,1,1,1,1,1,2,인구 감소,상담원,전화기,보험텔레마케터,전화상담직,없음,4,2,51,2,실업계고,1,1,0,1,45,2000,2000,0,613001
14615,5,1,5,5,5,5,3,4,4,1,1,5,5,5,5,5,5,3,3,4,1,4,1,1,1,1,3,5,2,2,2,3,3,3,5,2,4,5,3,1,4,4,3,2,2,5,1,1,2,1,1,1,1,1,1,1,1,2,2,2,4,1,3,3,1,4,2,0,0,0,2,0,0,5,1,3,1,1,1,1,3,1,1,1,1,1,1,2,1,2,3,1,3,3,100,1,0,0,1,0,0,0,0,0,0,0,0,5,1,2,1,2,1,2,1,2,1,1,2,1,기계설비의 자동화로 인력감축,없음,없음,회사원,없음,없음,4,1,47,4,사회복지,1,1,0,1,40,1800,1600,0,612101
14616,5,4,4,3,3,5,4,4,4,1,3,3,4,4,2,1,4,2,2,3,1,1,1,1,1,1,1,1,2,4,2,2,1,2,1,2,4,4,3,1,2,1,2,2,1,2,3,2,3,1,1,1,1,1,1,1,1,4,2,2,5,4,2,19,1,2,2,0,0,0,1,2,멘트,3,2,3,3,2,3,3,3,3,2,2,4,3,1,2,1,1,1,1,2,1,0,0,2,0,0,2,0,0,0,0,0,0,4,0,3,0,2,0,2,0,2,0,2,0,2,3,사람이 사람에게 판촉하는 것은 계속 필요하다,0,자동화,0,자영업,0,2,2,29,2,문과,1,3,0,2,30,3000,2300,0,617101
14617,4,4,5,5,3,4,3,3,2,1,1,1,1,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,3,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,4,3,3,18,3,2,1,문화재수리기사 자격증,0,0,2,0,0,7,4,4,3,3,3,3,3,4,3,4,4,4,1,1,1,2,1,1,1,2,90,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,2,문화재 수리 관련 예산이 늘지 않아서,0,드릴 창호지 메이크업 브로쉬 적외선 분석기,0,0,0,2,1,51,4,민속학,1,1,0,1,40,3900,2500,0,413102
14618,4,3,3,5,5,3,4,3,4,2,3,3,2,5,3,3,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,3,4,3,3,2,4,1,4,3,1,4,1,2,2,1,1,2,1,1,1,1,1,2,4,2,2,3,3,13,2,4,2,0,0,0,1,4,새로운 통계기법 등,6,7,4,4,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,2,4,40,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,2,1,2,1,2,1,1,2,3,미래에도 지속적으로 필요한 직업,박사,"STATA, R",0,교수 등으로 이직 할 수 있음.,빅데이터 분석,3,2,34,6,경제학과,1,1,0,1,40,7500,7000,0,110202
14619,4,3,4,3,3,4,3,4,3,4,3,3,1,5,2,1,3,1,1,1,1,1,1,1,1,1,1,1,4,2,2,3,1,2,1,3,4,3,3,3,4,4,3,3,1,2,1,1,1,1,1,2,2,1,1,1,1,3,4,3,4,3,3,3,1,4,2,0,0,0,1,5,인터넷 활용 능력 함양,6,3,4,4,3,3,4,3,3,4,4,4,3,1,1,1,1,1,1,1,2,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,2,사무자동화로 인력이 감축 예상,0,엑셀.ERP,무역사무원,없음,없음,2,1,38,4,행정학,1,1,0,1,40,4200,2500,0,26201
14620,4,3,2,2,2,2,3,2,3,3,3,1,1,5,1,5,4,4,1,1,5,1,2,1,1,3,3,3,1,4,2,3,3,4,4,3,2,2,2,2,4,3,2,2,4,3,1,1,3,1,1,1,1,2,1,2,1,4,3,1,4,5,4,3,1,2,1,금형기능사,사출금형산업기사,0,2,0,0,2,2,4,3,3,4,3,4,4,3,4,4,4,1,1,1,1,1,1,1,5,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,2,경기침체로 인함,기능사,"설계도면, 재료/기계",일용직,0,0,3,1,36,2,금형학,1,1,0,1,40,3000,2000,0,813101
14621,5,2,5,5,5,5,4,4,4,4,4,4,5,5,1,1,3,3,1,3,3,1,3,1,1,1,1,1,4,2,2,5,2,5,1,4,4,5,4,4,4,4,4,3,4,4,1,1,5,1,1,1,1,1,1,1,1,5,4,4,4,3,2,18,2,2,1,기록물관리전문요원,0,0,1,2,"기록물 기초, 정리, 기술",3,4,4,4,4,5,5,4,4,2,1,5,4,1,1,1,2,1,1,2,3,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,0,1,2,2,0,2,0,2,4,기록관리의 중요성에 대한 인식이 높아질 것이라고 예상됨,연구사,업무프로그램,세관공무원,없음,없음,4,2,34,5,기록관리학과,1,1,0,1,50,3000,3000,0,413202
14622,5,5,5,5,5,5,5,5,5,2,3,5,2,5,2,2,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,5,1,3,3,2,3,1,4,4,4,4,1,3,1,1,2,1,1,1,1,1,1,1,1,1,2,2,5,3,4,13,1,6,1,변호사,공인회계사,세무사,1,6,세법지식,7,5,4,3,3,2,4,4,3,3,3,3,3,3,1,1,1,3,1,2,3,90,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,2,1,2,1,2,1,2,2,2,단순업무대체,0,오피스프로그램,공인회계사,0,0,3,1,38,5,법학,1,1,0,1,40,9000,5000,0,221201
14623,3,1,3,3,2,5,3,3,3,2,2,2,2,1,5,2,4,2,2,2,2,1,1,1,2,2,2,2,1,5,2,2,3,5,5,3,2,2,3,2,2,3,3,2,2,2,1,1,3,1,1,1,1,1,1,1,1,3,2,3,2,3,3,6,1,2,2,0,0,0,2,0,0,3,2,4,4,4,3,3,2,3,3,3,4,3,1,1,1,2,1,1,1,3,60,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,4,아파트의 증가,0,"스크래퍼,롤러,퍼티",0,0,0,2,1,41,3,지리,1,1,0,1,50,3700,2000,0,702601
14624,4,1,5,5,4,5,3,2,3,5,5,4,2,5,2,1,4,4,2,1,1,1,1,1,1,1,1,1,5,1,1,5,4,5,1,4,4,4,2,2,4,5,4,1,1,1,1,2,3,2,3,3,1,1,1,1,1,4,4,2,2,5,5,11,1,6,1,보험계리사,세무사,0,1,4,보험 관련 실무 교육,3,5,3,5,5,5,5,3,3,3,4,4,4,3,1,1,1,3,1,1,4,80,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,1,1,1,2,4,신규 제도 도입으로,계리사,프라펫_SAS,없음,없음,각업무분야에 계리사 투입,3,1,39,5,정보통계보험수리,1,1,0,1,40,8000,4000,0,31301
14625,3,1,4,3,2,2,3,3,2,2,3,3,3,5,2,2,3,3,3,4,1,2,2,2,1,1,2,2,3,3,2,3,2,3,2,2,2,2,1,2,2,3,2,2,2,3,1,1,2,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,1,4,2,0,0,0,2,0,0,3,2,3,2,2,3,3,2,3,3,4,4,4,2,1,1,2,1,1,2,4,65,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,1,1,1,2,1,부분 자동화및 로보트화 가능,개인 이름을 호칭함,없음,0,동일업계 경력으로 이전가능,없음/ 외국인근로자 유입이 많음,3,1,41,2,인문계,1,1,0,1,52,2900,2000,0,852401
14626,4,2,4,4,4,5,3,3,2,1,2,2,3,4,4,3,3,3,4,3,2,2,1,1,1,1,1,3,3,3,2,3,2,2,1,2,2,2,1,2,2,2,1,1,2,3,1,1,2,3,1,2,1,1,1,1,1,3,4,4,3,3,4,17,3,2,2,0,0,0,2,0,0,2,3,5,4,4,4,4,3,3,4,4,4,4,1,1,1,2,1,1,2,4,80,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,2,1,2,1,2,1,1,2,4,노인인구의 증가로 복지사들이 일자리가 늘어날것임,0,"수첩,컴퓨터",0,0,0,3,2,27,3,사회복지학,1,1,0,1,40,2000,1980,0,232901
14627,5,4,5,5,5,5,4,2,3,2,2,4,5,5,4,1,5,4,4,4,4,1,2,5,1,1,1,3,2,2,2,3,3,2,1,2,3,3,2,2,4,3,3,2,1,4,1,1,4,1,1,1,1,1,1,1,1,3,4,1,3,3,2,15,2,5,1,심리상담관련 자격증,컴퓨터 관련 자격증,외국어 관련 자격증,1,4,심리상담 관련,6,4,3,2,2,4,4,3,2,2,3,3,2,1,1,2,2,1,1,1,4,70,1,0,0,0,0,0,0,5,0,0,0,0,5,1,2,2,0,1,2,2,0,2,0,2,3,교도관을 지원하는 사람이 많지 않아서 꾸준할것,교위,"컴퓨터, 오피스",없음,없음,없음,3,2,36,3,관광중국어,1,1,0,1,52,5000,3000,0,240301
14628,4,1,1,1,1,4,3,1,3,2,3,3,2,5,1,5,4,5,5,1,5,1,1,1,1,5,5,4,2,5,1,2,2,4,5,4,3,3,4,4,4,3,4,2,4,2,1,1,3,1,1,1,1,3,1,1,1,5,2,3,2,4,4,3,1,3,2,0,0,0,2,0,0,2,2,4,3,3,4,3,4,4,3,3,2,3,1,2,1,1,1,1,2,5,100,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,2,1,2,1,2,1,2,2,3,기계가 할수없는 일이라서,과정,고목,전기기공사,0,0,4,1,41,2,전자,1,1,0,1,48,2800,2200,0,852101
14629,4,3,3,4,3,4,3,4,3,4,4,3,3,4,3,1,2,1,1,1,1,1,1,1,1,2,2,2,4,2,2,2,1,2,1,4,3,3,4,1,3,3,3,4,3,3,1,1,4,1,1,1,1,1,1,1,1,3,3,3,4,4,4,8,1,2,2,0,0,0,2,0,0,7,4,3,3,3,3,4,3,3,3,3,3,3,1,1,1,2,1,1,2,4,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,1,자가용 증가,0,PC,택시운전,0,0,3,1,50,4,농업,1,1,0,1,52,3200,2500,0,15201
14630,4,1,3,3,1,2,3,4,3,1,1,2,2,2,5,1,2,1,3,3,1,1,1,1,1,1,1,1,2,4,2,2,2,3,3,2,2,2,4,1,3,3,4,3,2,1,2,2,3,1,1,1,1,1,1,1,1,3,3,4,3,3,4,13,4,1,2,0,0,0,2,0,0,3,2,3,2,3,3,3,3,3,0,0,0,3,3,2,4,1,3,3,1,3,0,0,2,0,0,0,0,0,5,0,0,0,0,5,1,1,2,0,2,0,2,0,2,0,2,3,전문성을 요하는 직업이라서,0,카메라,0,0,0,4,1,40,4,미디어 영상학,2,0,6,0,56,0,0,3000,414201
14631,3,3,4,3,3,3,3,3,3,2,3,2,3,4,4,3,4,2,1,1,1,1,1,1,1,1,1,1,2,3,3,3,1,4,1,3,1,1,2,2,3,3,4,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,2,2,3,3,2,18,6,4,1,심판자격증,0,0,2,0,0,4,5,4,5,3,3,4,4,3,4,4,4,3,1,2,1,2,1,2,1,3,90,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,2,2,4,규모가 점점 더 커질것으로 생각된다,없다,"공, 호루라기",없다,없다,없다,3,1,26,4,체육학,1,1,0,2,40,3800,2800,0,420301
14632,5,5,5,5,5,5,5,4,5,3,4,5,3,5,4,3,5,4,4,5,3,3,1,1,1,1,2,2,3,3,1,1,1,2,1,5,5,5,4,3,3,3,4,4,1,5,1,1,4,2,2,1,1,1,1,1,2,3,4,5,3,4,2,10,3,4,2,0,0,0,2,0,0,5,5,4,4,3,4,4,2,3,3,3,4,3,3,2,1,1,3,1,1,3,95,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,2,2,2,개인 방송 연출이 가능한 시대로 변화하고 있음,감독님,"대본, 콘솔",0,0,0,3,1,39,4,언론홍보학,1,1,0,1,60,7300,3800,0,416101
14633,4,2,4,4,4,4,3,3,4,3,3,3,2,4,3,2,3,2,2,1,1,1,1,1,1,1,2,2,5,2,1,1,2,4,2,4,4,3,4,3,4,4,4,3,3,3,1,1,2,1,1,2,1,1,1,1,1,5,3,1,2,4,4,3,1,3,1,산업계측기술자,0,0,2,0,0,3,4,3,3,3,3,4,3,3,4,3,4,4,2,1,1,2,1,1,2,2,95,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,1,1,1,1,1,1,1,2,4,신기술을 활용한 제품들이 계속 나올 것이기 때문에,0,컴퓨터,공무원이라고만 함,기술직 공무원,0,2,1,42,5,전기공학,1,3,0,1,45,5500,2700,0,153101
14634,4,1,1,1,1,3,4,2,3,2,2,2,1,1,5,1,3,5,2,2,4,4,5,1,3,1,3,5,2,4,1,4,4,5,5,2,1,2,1,1,3,2,1,1,1,4,1,1,3,1,1,1,1,1,1,1,1,4,2,1,3,2,2,14,4,2,1,건설기계정비,건설중기정비,0,2,0,0,2,2,3,2,1,4,3,3,3,3,3,4,3,1,1,1,1,1,1,1,5,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,1,2,1,건설경기의 악화로,0,유압측정기,0,0,0,1,1,30,2,금속설비,1,2,0,2,50,4000,2800,0,811601
14635,5,4,2,1,2,5,4,4,4,4,3,2,2,5,2,1,4,3,2,2,2,2,1,1,1,2,1,1,2,4,2,4,4,3,1,3,4,4,3,1,4,3,2,3,1,2,1,1,4,1,1,1,1,1,1,1,1,2,4,5,2,1,2,18,4,1,1,피부국가 자격증,메이크업 자격증,0,1,2,실습과정,5,2,5,4,4,5,4,4,5,0,0,5,5,3,2,4,2,3,3,3,4,0,0,2,0,0,0,0,0,5,0,0,0,0,5,3,0,1,2,1,2,1,2,1,1,1,3,일이 꾸준할 것 같음,분장 기술자,"물감,분,루즈",피부관리사,없음,없음,4,2,43,3,유아교육,2,0,6,0,28,0,0,4300,511402
14636,4,1,4,1,1,5,2,5,2,1,1,3,3,1,4,1,1,1,2,1,1,1,1,1,5,5,1,1,1,5,1,3,4,5,4,2,2,3,2,1,3,3,2,2,1,4,1,1,2,1,1,1,1,1,1,1,1,4,1,1,4,1,3,10,1,2,2,0,0,0,1,4,"안전수칙,케이블전기회선 이해",3,2,4,4,4,4,3,3,3,3,4,3,3,1,1,1,2,1,1,1,4,70,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,3,0,1,3,경기가 더 좋아지진 않을 것인가 예상되므로,0,"측정기,광케이블전선,장갑,드라이버",0,전기공사업체,0,3,1,28,4,수학,1,1,0,1,40,2800,2400,0,842301
14637,5,3,5,5,5,5,4,4,4,2,3,2,2,5,2,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,4,4,4,2,1,4,2,2,4,1,3,1,1,2,1,1,1,1,1,1,1,1,2,2,2,3,2,2,13,4,1,1,공인노무사,0,0,1,2,법령숙지,2,5,3,3,3,4,4,3,3,3,4,4,3,1,2,1,1,1,1,1,5,100,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,2,1,2,1,2,1,1,2,3,자격증 제도이므로,0,아이페이,사무직,0,0,3,2,30,4,법학,1,1,0,1,40,3000,2100,0,22201
