idx,aq1_1,aq1_2,aq2_1,aq2_2,aq3_1,aq3_2,aq4_1,aq4_2,aq5_1,aq5_2,aq6_1,aq6_2,aq7_1,aq7_2,aq8_1,aq8_2,aq9_1,aq9_2,aq10_1,aq10_2,aq11_1,aq11_2,aq12_1,aq12_2,aq13_1,aq13_2,aq14_1,aq14_2,aq15_1,aq15_2,aq16_1,aq16_2,aq17_1,aq17_2,aq18_1,aq18_2,aq19_1,aq19_2,aq20_1,aq20_2,aq21_1,aq21_2,aq22_1,aq22_2,aq23_1,aq23_2,aq24_1,aq24_2,aq25_1,aq25_2,aq26_1,aq26_2,aq27_1,aq27_2,aq28_1,aq28_2,aq29_1,aq29_2,aq30_1,aq30_2,aq31_1,aq31_2,aq32_1,aq32_2,aq33_1,aq33_2,aq34_1,aq34_2,aq35_1,aq35_2,aq36_1,aq36_2,aq37_1,aq37_2,aq38_1,aq38_2,aq39_1,aq39_2,aq40_1,aq40_2,aq41_1,aq41_2,bq1,bq2,bq3,bq4,bq4_1a,bq4_1b,bq4_1c,bq5,bq5_1,bq5_2,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13,bq14,bq15_1,bq15_2,bq15_3,bq16,bq17,bq18_1,bq18_2,bq18_3,bq18_4,bq18_5,bq18_6,bq18_7,bq19,bq19_1,bq20,bq21,bq22,bq23,bq24_1,bq24_2,bq24_3,bq24_4,bq24_5,bq24_6,bq24_7,bq24_8,bq25,bq26,bq27,bq28,bq29,bq30,bq31,bq32,bq33,bq34,bq35,bq36,bq37,bq38,bq38_1,bq39_1,bq39_2,bq40,bq41_1,bq41_2,bq41_3,knowcode
5582,3,5,4,5,4,6,1,0,1,0,4,6,4,4,5,6,4,5,3,5,4,5,3,4,4,5,4,6,5,6,5,5,4,6,2,3,4,4,3,4,2,3,1,0,1,0,4,5,3,3,5,5,4,5,4,6,4,5,5,7,4,6,4,6,5,4,4,5,5,6,4,7,4,6,4,4,4,5,3,4,3,4,16,5,3,1,교원자격증,기타국가공인자격증,0,1,6,"수어, 교육과정 이해 및 적용 수업기술 등",3,6,5,5,5,5,5,4,3,3,4,5,4,4,4,2,5,5,2,3,4,3,4,5,3,2,4,2,"인구 절벽 및 학교 수 감소, 4차 산업으로 인한 다양한 형태의 교수방법 등장 등",2,2,4,20,2,1,2,1,2,2,2,2,4,4,4,4,3,"담탱이, 교사, 선생나부랭이",나이스,0,0,0,4,1,46,5,특수교육,1,1,1,6000,0,3300,212301
5583,3,4,3,4,4,5,1,0,1,0,3,5,4,5,2,2,2,2,3,4,3,4,3,4,4,5,2,2,3,4,1,0,1,0,1,0,3,4,1,0,1,0,2,2,2,2,4,4,3,4,4,5,4,5,4,5,4,5,4,5,5,6,1,0,3,4,3,3,4,5,3,4,4,5,4,5,4,5,4,5,3,4,16,5,3,1,교원자격증,"교감, 교장자격증",0,1,2,갈등해소하는 방법,6,5,4,4,4,4,3,4,3,4,4,4,4,2,2,2,4,4,3,4,3,2,2,3,2,3,3,1,인구감소에 따른 학생 수 감소,3,2,1,10,2,2,2,2,2,2,2,2,4,4,4,4,2,없다,컴퓨터,교사,없다,없다,4,1,57,5,신학,1,1,1,8500,0,8000,13203
5584,4,4,3,3,4,5,4,4,3,4,4,5,4,5,4,5,4,5,4,4,4,6,4,6,5,5,4,5,5,6,3,4,2,3,1,0,5,5,2,4,2,3,1,0,3,4,4,5,4,4,3,6,5,5,4,4,2,5,3,5,4,6,5,6,3,4,3,4,4,5,3,5,3,4,3,4,3,5,2,4,3,5,10,1,2,2,0,0,0,1,3,기본적인 문서(오피스)소프트웨어 사용 교육 및 인성교육,5,4,3,2,1,3,4,4,2,4,4,5,4,2,2,4,3,1,3,2,3,2,3,3,4,3,3,2,시스템을 쉽게 관리할 수 있는 프로그램이 개발되고 있어서(인력수요감소),4,2,4,30,1,1,1,1,2,2,2,2,4,5,4,4,2,없다,"오피스 프로그램PC,보안브로그램 백신,포토샵",없다,정보통신 영업 및 마케터,없다,4,1,46,4,경제학,1,1,1,4500,0,2000,134301
5585,4,5,3,4,3,4,3,4,2,2,2,2,3,4,4,5,4,5,4,5,4,6,4,6,3,4,3,4,4,6,2,2,2,2,3,5,4,6,1,0,4,6,3,4,1,0,4,5,4,5,4,5,4,5,3,4,3,3,3,3,4,5,4,5,4,5,3,4,3,4,3,5,2,2,3,4,4,5,2,2,3,3,3,1,4,1,정보통신기술자,0,0,1,1,"통신, 네트워크 관련 기본 업무",6,4,4,4,3,1,4,4,3,3,3,3,3,4,2,2,2,2,4,3,4,4,4,2,4,2,3,2,"인건비, 단가가 맞지 않아서",3,2,4,50,2,2,1,2,2,2,2,2,2,4,4,4,2,없다,"PC, 자체통신프로그램",없다,없다,없다,3,1,38,5,기계공학,1,1,1,5500,0,5000,131201
5586,4,5,3,3,3,4,4,5,3,4,3,5,3,4,4,5,4,5,4,4,3,4,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,5,3,4,3,4,4,5,3,5,4,5,4,5,4,5,4,5,4,5,4,6,4,4,3,4,3,3,3,4,3,4,4,5,4,4,3,4,3,4,4,6,3,4,16,5,3,1,정교사,0,0,2,0,0,7,5,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,2,2,2,2,2,3,3,3,정규 수업 과정이므로,3,3,4,30,2,2,2,2,2,2,2,2,4,4,4,3,2,없다,"미술도구, 교재",학생,미술 심리 치료사,심리치료사,4,2,36,4,미술교육,1,1,1,3600,0,2000,212101
5587,2,2,2,3,4,5,2,3,4,5,2,3,1,0,3,3,2,3,2,3,2,2,3,4,2,2,1,0,3,4,2,3,5,6,5,5,2,3,5,6,4,3,2,3,2,3,3,3,3,4,3,3,2,2,2,2,1,0,2,2,2,3,1,0,3,4,3,4,2,3,2,2,3,4,1,0,2,2,1,0,2,2,3,1,2,1,지게차 면허,0,0,2,0,0,3,1,2,2,2,4,3,3,3,3,4,4,3,2,3,3,2,2,3,2,3,4,3,3,3,4,3,2,첨단기계의 개발,3,2,3,30,2,1,1,1,1,1,2,2,4,4,3,4,2,홍기사,"평삭기,와이어톱",없다,없다,없다,3,1,49,2,기계,1,1,1,2800,0,1500,826401
5588,4,5,3,4,4,5,1,0,1,0,4,4,3,4,2,2,2,2,1,0,1,0,4,5,3,4,3,3,3,4,5,6,5,6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,2,2,3,3,4,5,2,3,4,5,1,0,5,7,2,2,3,4,3,3,3,4,2,2,2,2,2,2,1,0,1,0,9,1,2,2,0,0,0,2,0,0,7,4,3,2,2,4,4,3,3,3,4,3,3,4,2,3,3,3,3,4,3,3,3,3,4,3,3,4,생활수준의 향상으로 외식업계가 발전,2,3,1,10,2,2,2,2,2,2,2,2,4,4,4,4,2,없다,"접시, 포크, 유니폼, 영수증",없다,"레스토랑 운영, 베이커리 운영",0,2,1,34,4,외식경영학,1,1,1,3400,0,2000,532201
5589,3,3,2,2,3,3,2,1,2,1,2,1,3,3,3,3,3,4,2,2,3,4,4,5,3,3,3,3,3,3,3,3,1,0,1,0,3,4,2,3,2,1,1,0,1,0,3,3,3,4,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,3,1,1,1,제품디자인기사,0,0,1,4,"포토샵, 오토캐드 스킬 등 프로그램 익히기",4,4,4,3,3,3,4,2,2,3,4,4,3,4,3,2,4,4,3,3,4,3,1,4,1,2,4,3,주거 생활에 필요한 물품이므로 계속 필요로 한다,2,3,6,30,2,2,2,2,2,2,2,2,3,3,5,3,2,없다,"포토샵, 일러스트레이터, 오토캐드, 3D렌터링프로그램",없다,없다,없다,2,1,32,4,생활미술,1,1,1,3100,0,2400,415101
5590,3,3,3,4,3,3,3,4,3,3,2,3,3,5,3,4,2,2,3,3,2,3,2,2,4,5,3,3,4,5,4,5,3,3,2,2,3,3,2,2,3,4,2,2,2,2,2,2,3,3,3,3,3,3,4,5,4,4,3,4,3,3,4,4,2,2,2,2,2,2,3,3,4,5,3,3,2,2,2,2,2,2,18,1,3,2,0,0,0,2,0,0,7,5,4,3,4,4,4,4,4,0,4,5,4,3,2,2,3,3,3,4,4,3,4,4,3,4,4,3,축하장 및 일반행사장에서 많이 초청을 받고 있어서,3,3,2,5,2,2,1,2,2,2,2,2,3,2,3,4,3,가수,마이크,서비스업,없다,없다,3,2,43,4,실용음악,1,1,1,3000,0,2100,414601
5591,2,3,2,4,2,4,2,3,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,1,0,2,4,2,4,3,5,3,5,2,5,2,4,2,4,2,4,2,4,2,4,2,4,1,0,1,0,3,4,1,0,1,0,3,4,1,0,3,4,3,4,1,0,1,0,2,4,1,0,1,0,1,0,1,0,3,1,3,2,0,0,0,2,0,0,7,2,3,2,2,3,4,4,3,4,4,4,4,3,3,3,3,3,3,2,2,3,1,2,4,3,3,3,외국인 노동자로 대체가 많이 되어서,2,3,1,10,2,2,2,2,2,2,2,2,3,3,4,4,2,없다,장갑,0,없다,0,3,1,49,3,기계,2,5,0,0,4000,0,821201
5592,3,3,2,5,3,5,4,5,3,4,2,4,3,5,3,4,3,4,3,4,2,2,4,5,3,5,4,4,3,3,2,3,2,3,4,3,3,4,4,4,2,2,2,3,3,4,4,4,4,4,4,5,3,3,4,5,3,3,3,4,3,3,2,3,3,4,3,4,4,5,2,3,3,3,3,3,4,5,2,4,2,3,15,2,4,1,운전면허증,컴퓨터활용능력,0,1,2,안전훈련,3,5,3,4,2,4,4,3,2,3,3,4,3,4,4,2,3,2,4,3,4,4,4,4,3,3,3,4,우리 직업군에 대한 수요는 계속 필요할 수 밖에 없다고 생각함,3,3,2,20,2,1,1,2,2,2,1,1,4,4,4,4,3,없다,안전모,생산직,소방시설업체,소방전문공사 및 관리업,3,1,32,4,산업경영학과,1,1,1,4000,0,3000,158401
5593,4,6,5,6,5,6,1,0,3,3,3,3,4,5,5,6,5,7,4,6,3,4,4,5,3,4,3,4,3,4,2,2,1,0,2,2,5,6,1,0,1,0,1,0,3,3,4,6,5,7,3,4,4,5,3,4,3,4,2,2,3,3,2,2,2,2,3,4,2,2,2,2,3,4,3,4,2,2,1,0,1,0,13,3,3,2,0,0,0,2,0,0,4,7,5,5,4,4,4,3,4,3,3,3,3,4,4,2,4,4,4,3,3,3,2,4,2,3,3,4,어느 분야에서든 정확한 통계수치로 미래를 예측할수있어서,3,3,4,20,2,1,2,2,2,2,2,2,4,4,4,4,2,없다,"Matlab,Dynare,Stata",없다,없다,없다,3,1,36,6,경제학,1,3,2,6500,0,5000,110202
5594,4,5,4,5,4,5,4,5,4,5,4,5,4,5,3,4,3,4,4,6,3,4,3,4,3,4,3,4,4,5,4,5,3,4,3,4,3,4,3,4,3,4,4,5,4,5,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,5,4,5,4,5,3,4,3,4,2,3,3,4,3,4,17,1,6,1,방사선사,0,0,1,4,기기조작,4,5,4,3,3,4,4,3,4,3,3,4,3,3,3,3,4,4,4,3,4,4,3,3,3,3,3,4,생활패턴의 변화도 건강에 관심이 많아짐,4,4,3,50,1,1,1,1,2,2,1,1,4,4,4,4,4,없다,"컴퓨터,방사선기기",없다,없다,없다,3,1,38,4,방사선학,1,1,1,4500,0,2500,306201
5595,4,5,5,6,4,6,5,6,3,4,5,7,4,5,3,5,5,7,4,5,3,3,4,5,4,4,3,3,4,5,2,3,4,5,5,7,5,7,2,2,5,7,5,7,4,5,4,5,3,4,2,2,2,2,5,7,2,2,3,3,2,2,3,4,5,7,5,7,4,5,2,2,5,7,5,7,3,4,2,2,2,2,18,1,2,2,0,0,0,2,0,0,3,4,4,3,3,4,4,2,2,2,3,4,2,2,2,3,2,3,3,3,3,2,1,3,3,3,3,2,레이저 조명 시스템 등 스마트혁명과 접목된 조명시스템조업,3,2,2,25,2,1,1,2,2,2,2,1,3,3,4,3,3,없다,"무빙라이트, 무빙컨솔, 조명기, PC",없다,없다,없다,2,1,34,4,전기,1,1,1,3000,0,2000,416701
5596,4,5,4,5,4,5,3,5,3,5,3,4,3,3,2,3,2,4,3,5,4,6,4,5,4,5,3,5,2,3,2,3,2,3,2,2,4,6,1,0,2,2,2,2,2,2,2,4,3,4,3,3,3,3,2,4,2,2,2,3,3,3,2,3,2,3,2,4,2,2,3,4,3,4,3,4,2,3,2,3,2,3,3,1,3,2,0,0,0,1,4,"원고검토,원고교정 교열업무",5,2,4,3,3,4,4,4,3,4,4,4,4,4,4,2,4,4,4,3,3,2,4,4,3,3,3,2,종이책감소로 출판업계 불황으로 감소,2,3,6,0,2,1,1,2,2,2,2,2,4,4,4,4,3,없다,"편집프로그램,일러스트,포토샵",없다,없다,없다,3,2,32,4,신방,1,1,1,3600,0,2500,411301
5597,4,6,5,7,5,7,2,3,1,0,4,6,3,4,4,4,3,4,4,6,2,2,2,3,4,6,4,7,4,5,5,7,2,2,1,0,3,3,3,4,1,0,1,0,1,0,4,5,3,5,4,6,4,6,3,4,5,7,5,7,3,4,2,3,4,5,5,7,2,3,3,3,4,6,2,3,1,0,1,0,1,0,15,2,2,1,워드자격증,학교폭력예방교육,무술단증,1,4,"학교폭력예방전문가과정, 태권도 유도 등 단증 취득",6,2,5,5,5,4,4,2,4,4,4,4,4,3,3,2,4,4,4,3,4,4,4,4,3,3,3,2,인공의 기기(로보트)가 대체하는 부분 생길 것이다,3,3,6,30,2,2,2,2,2,2,2,2,4,4,4,4,2,없다,"총, 수갑, 경봉, 컴퓨터",없다,"보안업체, 개인경호",없다,3,1,32,3,소방학,1,1,1,2500,0,2000,240101
5598,2,3,3,4,3,3,3,3,4,4,3,3,3,3,4,4,3,4,4,3,3,3,3,3,3,3,2,2,2,3,3,3,2,3,2,3,3,3,3,3,2,2,2,3,2,4,3,4,3,3,2,3,2,2,2,3,3,3,3,4,3,4,2,3,3,3,3,4,2,2,3,3,2,3,3,3,2,2,1,0,2,2,3,1,2,2,0,0,0,2,0,0,3,2,3,2,1,4,3,4,3,2,3,3,3,4,3,2,4,4,3,3,4,4,2,2,3,3,3,2,제조업의 불황으로 물량감소 예상,3,2,3,30,1,1,1,2,1,1,2,2,3,3,3,2,2,없다,없다,없다,모름,없다,3,1,39,3,기계공학,1,1,1,4500,0,2300,831101
5599,3,3,1,0,2,2,1,0,1,0,1,0,1,0,4,4,4,4,3,4,3,4,3,4,3,4,2,2,3,4,2,2,2,2,1,0,4,4,1,0,1,0,1,0,1,0,3,3,3,4,4,4,2,2,3,3,3,3,3,4,2,2,2,3,4,5,4,5,4,5,4,4,2,3,3,3,2,2,1,0,1,0,16,5,3,1,정교사 자격증,0,0,2,0,0,1,5,4,4,4,4,4,4,3,4,4,4,4,4,3,2,4,3,3,3,3,2,4,4,2,2,4,2,학생수감소,3,2,5,10,2,2,2,2,2,2,2,2,3,3,4,4,3,선생님,"pc,책",없다,장학사,없다,3,2,35,4,사회교육과,1,1,1,5500,0,2700,212101
5600,3,2,5,4,5,3,1,0,1,0,5,5,1,0,1,0,1,0,2,4,5,6,4,5,1,0,4,5,1,0,1,0,1,0,1,0,1,0,4,4,1,0,1,0,1,0,3,6,3,5,3,3,3,4,5,6,5,3,5,3,3,3,4,6,2,3,3,3,4,4,3,4,3,4,2,2,1,0,1,0,3,3,18,1,2,2,0,0,0,1,2,말 하는 법,7,1,3,3,3,2,4,5,2,1,5,4,4,3,3,4,3,3,4,2,1,2,2,4,4,3,4,4,다양한 곳에서의 활동영역이 있어서,1,2,1,0,2,2,2,1,2,1,1,1,3,4,4,2,2,없다,BGM(사운드 돈지 등 음악편집프로그램),렌트카 회사,모름,없음,4,1,29,2,인문계,1,2,2,2000,0,1500,420403
5601,1,0,1,0,2,1,1,0,1,0,2,2,1,0,1,0,1,0,2,2,1,0,2,2,1,0,4,3,4,3,3,2,2,1,2,2,1,0,1,0,1,0,1,0,2,2,2,1,2,1,3,5,3,4,4,5,3,3,3,4,3,3,4,6,3,3,2,2,2,2,2,3,2,1,1,0,2,1,1,0,1,0,19,1,2,1,피부관리사,0,0,1,3,현장실습,7,4,4,4,4,4,3,4,4,4,5,5,5,2,2,2,3,3,4,2,4,4,4,5,3,3,4,3,피부에 관한 관심은 미래에도 지속,1,3,1,0,2,2,2,2,2,2,2,2,3,3,3,2,3,없다,"피부관리 크림,오일",없다,없다,없다,3,2,28,3,뷰티아트과,1,1,1,2700,0,2000,511301
5602,4,6,3,3,4,6,3,3,3,3,3,3,2,3,3,3,3,3,3,5,1,0,4,6,4,5,2,4,4,5,1,0,1,0,1,0,4,6,1,0,1,0,1,0,1,0,3,4,3,4,3,4,3,3,5,6,5,7,3,3,4,5,2,2,2,3,3,3,1,0,3,5,3,4,2,3,3,4,1,0,2,2,17,1,5,1,감염관리사 전문간호,0,0,1,4,"간호사 정기 보수 교육,감염 대처방법",5,5,3,3,3,3,4,1,2,2,4,5,4,4,3,2,3,3,2,3,4,3,3,3,2,2,3,2,"전문 기계,장비 등장으로",3,2,4,25,2,2,1,2,1,2,2,2,4,4,4,4,3,없다,"컴퓨터, SAS, SPSS, 병원OCS, MS office program",없다,없다,없다,3,2,30,4,간호학,1,1,1,3600,0,3400,301004
5603,3,4,3,4,3,4,2,3,3,4,4,4,3,4,1,0,2,2,3,4,1,0,3,4,2,3,3,4,3,4,1,0,1,0,2,2,2,2,1,0,1,0,1,0,1,0,3,4,3,4,3,4,4,4,3,4,1,0,3,4,2,3,3,4,2,3,2,2,1,0,1,0,2,2,1,0,3,4,1,0,4,4,10,1,2,2,0,0,0,2,0,0,2,4,4,4,4,4,4,4,3,3,3,3,3,4,4,2,4,4,3,2,2,2,2,3,3,3,3,3,수요와 공급의 차이가 없어 현상태를 유지 할 것 이다.,1,3,1,0,2,2,1,1,2,2,2,2,3,3,3,2,1,없다,"사운드포지, 녹음프로그램, 헤드셋, 대본, 방송기기",회사원,없다,없다,3,2,28,4,경영학,1,1,1,2500,0,2500,416205
5604,4,4,5,3,4,3,2,2,3,3,2,3,2,3,2,3,3,5,5,7,3,5,2,3,4,6,2,2,4,4,3,5,2,2,4,6,2,5,5,7,5,6,5,7,5,5,4,6,4,6,4,4,4,5,4,6,2,3,3,3,4,4,2,3,5,5,5,6,4,6,5,5,4,6,2,5,4,6,5,7,4,6,5,2,5,1,폐기물처리기사,환경,0,1,5,"인성교육, 직무교육(해당업무)",7,3,4,4,3,3,2,3,3,2,3,3,3,4,2,3,3,2,2,3,3,4,2,2,4,4,3,2,"자동화, 민간운영(위탁)",3,3,6,30,2,1,1,2,1,2,2,2,4,3,4,3,2,없다,pc,공무원,하수처리장 운영,처리기술(신기술),5,1,55,3,기계공학,1,1,1,7000,0,3000,155303
5605,5,5,3,5,4,5,3,4,3,4,4,6,4,5,3,4,3,4,5,7,5,7,4,5,4,6,5,7,5,6,3,4,2,2,1,0,4,3,1,0,1,0,1,0,1,0,2,2,1,0,3,4,3,4,5,7,5,7,4,5,3,4,4,4,5,7,5,7,3,5,5,7,4,6,4,5,2,3,4,6,4,6,18,4,3,2,0,0,0,2,0,0,6,5,5,5,5,4,4,3,1,1,0,0,2,4,3,1,5,5,1,3,3,3,3,3,3,3,3,1,콘텐츠의 다양화,3,2,2,50,1,1,1,1,1,1,1,1,3,3,3,3,3,없다,"PC, 시나리오(대본)",0,없다,없다,4,1,48,5,영화이론학,1,4,2,6000,0,3000,416102
5606,2,3,3,4,2,3,2,3,3,4,2,3,3,3,3,3,1,0,2,2,1,0,2,2,1,0,2,3,2,3,3,5,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,2,2,2,2,1,0,2,2,3,4,3,4,3,5,1,0,2,2,2,2,1,0,1,0,1,0,2,3,19,3,5,1,장례지도사,0,0,1,3,"보건위생, 직무교육",3,4,3,2,2,2,3,2,3,0,4,3,3,3,2,2,4,3,3,3,3,5,4,4,2,4,4,2,장례문화가 갈수록 간편화 되고 있어서,2,3,1,0,2,2,2,2,2,2,2,2,3,3,4,3,2,없다,"알콜, 소독약품, 수의 , 관",없다,없다,없다,2,1,41,3,장례지도,1,1,1,3500,0,2400,512301
5607,4,5,2,2,2,2,1,0,2,2,4,5,1,0,1,0,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,4,4,5,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,5,6,4,5,3,3,4,5,3,4,4,5,4,4,2,3,1,0,1,0,1,0,1,0,1,0,1,0,7,1,3,2,0,0,0,2,0,0,3,1,3,2,3,4,4,3,3,0,0,0,4,2,3,3,5,3,3,3,2,3,2,3,2,4,3,2,인터넷 판매와 구입이 많아서,3,4,4,10,2,2,2,1,2,2,2,2,3,3,3,3,2,없다,책자,파출부,없다,없다,3,2,59,2,상업,1,2,2,2000,0,1500,615601
5608,4,5,4,6,4,4,2,3,3,3,4,6,3,4,3,5,4,4,2,3,3,3,4,6,3,3,3,4,4,5,1,0,1,0,1,0,4,6,1,0,1,0,2,1,2,1,3,3,3,3,4,5,4,5,3,4,4,4,1,0,3,5,2,3,3,4,4,6,2,2,2,2,3,3,2,2,4,5,3,3,2,3,3,1,4,2,0,0,0,1,6,"기계 전문 지식, 도면 작성 교육",6,5,4,4,4,2,4,2,4,4,5,4,4,3,2,2,4,4,4,3,4,4,1,4,1,1,5,4,개인 항공기 시대로 성장 발전 가능성이 매우 크므로,3,3,6,30,2,2,1,2,2,2,2,2,4,4,4,4,4,없다,"SCALE, 도면, 디지털밀리미터",없다,없다,없다,2,1,34,4,항공기계,1,1,1,4100,0,3000,151105
5609,4,4,4,4,3,3,2,3,2,4,2,3,3,3,4,5,4,5,2,2,3,5,4,5,3,3,4,5,3,4,1,0,1,0,1,0,5,6,4,4,4,5,2,4,2,2,4,5,3,4,2,3,2,3,2,1,2,2,1,0,2,3,2,2,3,4,2,2,2,3,1,0,3,5,2,2,3,4,1,0,1,0,10,1,4,2,0,0,0,2,0,0,4,4,3,4,4,3,4,4,4,3,4,3,3,3,4,3,3,3,4,3,3,4,4,3,4,4,4,3,소규모 블러그나 인터넷사이트가 꾸준히 만들듯,2,2,3,15,2,2,2,2,2,2,2,2,3,4,3,3,3,없다,"컴퓨터,노트북,스피커,드림위버",없다,없다,없다,4,1,31,3,컴퓨터공학,1,1,1,3800,0,2000,133301
5610,4,5,3,5,4,6,3,3,2,3,3,3,3,4,4,5,3,4,2,3,3,3,2,3,3,5,2,3,2,3,3,3,2,3,2,1,4,4,1,0,2,2,2,2,2,3,3,3,3,3,2,3,2,3,3,4,2,3,3,3,3,3,2,2,3,3,3,4,2,1,3,3,4,4,3,4,4,5,2,3,2,3,3,1,4,2,0,0,0,1,3,"자동화설비,설계훈련(교육),CAD교육, 시스템설계",4,5,4,4,3,4,3,4,4,3,3,4,4,4,4,1,3,3,4,3,2,3,3,2,3,3,3,5,LED조명시장의 증가로 인해,4,5,5,0,2,2,1,2,1,2,2,1,5,5,4,4,4,없다,"PC,AUTO CAD,비주얼 스튜디오,리눅스Ausys",없다,없다,없다,3,1,34,4,기계공학,1,1,1,5000,0,3500,9999999
5611,4,5,1,0,2,2,2,2,4,5,2,2,2,2,3,4,3,3,3,3,4,5,3,4,5,5,4,5,4,6,2,2,1,0,1,0,5,4,2,2,4,4,1,0,2,2,3,3,2,1,4,2,2,2,3,4,3,2,3,3,3,3,1,0,4,4,2,2,3,2,3,4,3,1,3,2,3,2,1,0,3,3,10,1,2,2,0,0,0,2,0,0,6,5,4,3,2,4,4,3,4,3,3,3,4,5,4,2,3,3,3,2,4,2,3,3,3,3,4,4,통신 및 다양한 방법의 방송이 늘어나서,3,4,2,20,1,1,1,1,1,2,1,2,4,5,4,4,4,없다,"인터넷,블러그,카메라",없다,없다,0,2,2,34,4,광고기획,1,1,1,4500,0,2000,417102
5612,3,4,3,4,3,3,4,5,3,3,4,5,4,4,4,5,3,4,4,5,3,3,3,3,4,5,3,3,4,5,4,5,4,5,3,4,4,5,3,5,3,4,4,5,4,5,3,4,3,4,3,5,4,5,4,5,4,5,3,4,3,4,2,3,4,5,4,5,3,4,3,3,3,4,3,4,3,4,2,3,2,3,6,1,2,1,로더운전기사,0,0,2,0,0,7,3,4,3,4,4,4,4,4,4,3,4,4,2,3,3,4,3,3,4,4,3,4,4,4,3,3,2,건설경기 악화로 인하여,2,2,5,20,2,2,1,2,2,2,2,2,3,3,3,4,2,없다,불도저,없다,없다,없다,3,1,33,2,상업고,1,1,1,4000,0,3000,704001
5613,4,5,4,5,4,5,1,0,1,0,1,0,1,0,3,4,4,5,4,5,1,0,4,5,3,4,1,0,3,4,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,3,4,3,4,2,2,2,2,2,3,1,0,1,0,3,4,1,0,3,3,3,4,1,0,3,4,1,0,1,0,1,0,1,0,1,0,17,1,4,2,0,0,0,1,5,"조직전처리, 블록컷딩",6,6,4,5,4,4,4,3,2,3,4,4,3,4,3,2,4,4,4,3,3,3,1,4,2,2,3,3,"의학연구는 계속 늘어나지만, 연구원은 선호하지 않으므로",3,3,6,20,2,2,2,2,2,2,2,2,4,4,4,2,2,없다,"실험자료, 현미경",없다,없다,없다,2,2,46,6,의학,1,1,1,5500,0,2800,122101
5614,3,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,4,4,3,4,4,5,4,5,4,5,4,4,3,3,2,3,2,2,4,4,2,3,2,2,2,2,2,3,4,5,4,4,4,5,4,5,4,6,4,5,4,5,4,6,4,5,4,5,4,5,4,4,4,4,3,5,4,4,4,5,4,5,4,5,14,1,6,1,주택관리사,0,0,1,2,장기수선계획수립,6,5,3,3,3,5,3,3,3,3,3,3,3,4,4,4,3,3,4,4,4,4,4,4,4,3,4,5,공동주택이 계속증가한다,4,5,4,50,2,1,1,1,1,1,1,1,5,5,4,5,3,없다,Xperp,세무직공무원,없다,없다,3,1,60,4,법학,1,3,2,5700,0,3000,9999999
5615,4,5,4,5,4,5,1,0,1,0,2,3,3,4,3,4,3,4,3,4,4,5,4,5,4,5,4,5,4,5,3,4,1,0,1,0,4,5,1,0,1,0,1,0,1,0,3,4,3,4,3,4,3,4,3,4,3,4,4,5,3,4,3,4,3,4,3,4,4,5,4,5,4,5,4,5,4,5,3,4,3,4,15,1,2,1,세무사,0,0,2,0,0,7,4,4,4,4,3,4,3,3,0,0,0,3,4,3,2,5,5,3,3,4,4,4,4,2,4,4,4,"세무사업의 꾸준한 증가, 국내 조세영역의 확대",2,3,1,0,2,2,2,2,2,2,2,2,3,3,3,3,3,세무사,"더존 프로그램, EDI시스템, 엑셀, 워드",없다,없다,없다,1,1,53,4,회계,2,5,0,0,6000,0,23201
5616,5,6,5,6,4,6,2,4,5,7,3,5,5,6,5,6,5,7,5,6,5,7,5,7,4,5,5,7,5,7,2,2,2,3,4,5,5,7,4,4,5,7,4,5,5,7,5,6,5,7,5,7,5,5,4,5,4,5,3,4,4,6,2,2,5,5,4,4,4,5,4,5,4,6,4,7,5,7,3,5,1,0,10,1,4,2,0,0,0,1,3,SW개발 교육,7,5,4,4,3,4,4,1,3,2,5,5,4,4,4,3,2,1,2,2,5,5,2,1,2,2,3,5,IT 분야 증가,4,5,2,50,1,1,1,1,2,2,1,1,2,2,4,4,3,"프로그래머, SW 개발자","컴퓨터 (이클립스, 안드로이드 스튜디오, 태블릿, 안드로이드 등)",없다,없다,없다,2,2,30,5,컴퓨터공학,1,1,1,3500,0,2500,153203
