idx,sq1,sq2,sq3,sq4,sq5,sq6,sq7,sq8,sq9,sq10,sq11,sq12,sq13,sq14,sq15,sq16,kq1_1,kq1_2,kq2_1,kq2_2,kq3_1,kq3_2,kq4_1,kq4_2,kq5_1,kq5_2,kq6_1,kq6_2,kq7_1,kq7_2,kq8_1,kq8_2,kq9_1,kq9_2,kq10_1,kq10_2,kq11_1,kq11_2,kq12_1,kq12_2,kq13_1,kq13_2,kq14_1,kq14_2,kq15_1,kq15_2,kq16_1,kq16_2,kq17_1,kq17_2,kq18_1,kq18_2,kq19_1,kq19_2,kq20_1,kq20_2,kq21_1,kq21_2,kq22_1,kq22_2,kq23_1,kq23_2,kq24_1,kq24_2,kq25_1,kq25_2,kq26_1,kq26_2,kq27_1,kq27_2,kq28_1,kq28_2,kq29_1,kq29_2,kq30_1,kq30_2,kq31_1,kq31_2,kq32_1,kq32_2,kq33_1,kq33_2,bq1,bq2,bq3,bq4,bq4_1a,bq4_1b,bq4_1c,bq5,bq5_1,bq5_2,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13_1,bq13_2,bq13_3,bq14_1,bq14_2,bq14_3,bq14_4,bq14_5,bq15,bq16_1,bq16_2,bq16_3,bq16_4,bq16_5,bq17,bq18_1,bq18_2,bq18_3,bq18_4,bq18_5,bq18_6,bq18_7,bq18_8,bq18_9,bq18_10,bq19,bq20,bq20_1,bq21_1,bq21_2,bq21_3,bq22,bq23,bq24,bq25,bq26,bq27,bq27_1,bq28,bq28_1,bq28_2,bq29,bq30,bq31_1,bq31_2,bq31_3,knowcode
21714,5,5,5,4,4,4,3,5,5,4,5,5,4,5,2,3,2,2,2,2,2,3,3,4,2,4,2,2,1,0,1,0,2,2,2,2,1,0,1,0,3,3,2,4,1,0,1,0,1,0,3,3,2,2,4,5,1,0,3,4,1,0,3,3,2,2,1,0,1,0,1,0,3,3,2,3,3,4,2,2,4,4,8,1,2,1,운전면허증,화물차 운전 자격증, ,2, , ,6,2,2,1,1,2,2,1,3,9,9,4,3,4.0,1,1.0,3.0,2.0,3.0,1,2.0,5.0,3.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,4,아이티 발달로 편리함 추구,2,3.0,2,자영업자,화물차 운전, ,1,53.0,2,인문계,2, ,6, ,60, , ,3500,624101
21715,2,4,4,2,3,4,3,3,4,3,4,4,3,2,2,2,1,0,1,0,1,0,3,3,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,2,1,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,9,1,3,2, , , ,2, , ,7,4,3,3,2,2,3,4,3,3,4,4,3,3.0,2,3.0,4.0,3.0,4.0,5,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,4,가족 단위의 외식 문화 발전으로,2,2.0,2, ,관리자, ,1,33.0,4,호텔관광,1,1, ,1,48,3000,2200, ,532201
21716,3,3,3,3,3,3,5,5,5,5,5,3,3,5,3,3,2,4,2,4,2,4,3,4,3,4,1,0,5,5,1,0,2,3,1,0,3,4,1,0,3,4,2,4,1,0,1,0,1,0,1,0,1,0,1,0,2,3,2,3,5,6,1,0,1,0,4,4,2,4,1,0,5,5,3,3,2,3,3,4,3,4,3,1,1,2, , , ,1,4,도자기 작업에 대한전체교육,4,4,5,5,3,4,5,4,3,3,3,3,3,2.0,2,3.0,5.0,5.0,5.0,2,5.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,기계,5.0,1,기계화,4,4.0,3,자영업, , ,1,45.0,2, ,2, ,6, ,40, , ,3000,826201
21717,5,5,5,4,5,5,5,5,4,4,5,5,4,5,5,5,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,4,5,1,0,1,0,4,4,2,2,2,2,2,2,3,3,2,2,2,2,4,5,1,0,1,0,1,0,2,1,1,0,5,7,3,4,3,3,2,2,3,4,6,4,2,2, , , ,2, , ,6,2,1,1,1,5,4,1,3,3,4,4,4,2.0,3,3.0,4.0,4.0,4.0,3,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,3, ,1,2.0,1,건축석공, , ,1,56.0,2,인문,1,4, ,2,30,3000,2500, ,701401
21718,2,4,4,4,5,3,4,4,4,4,5,4,5,3,3,4,2,4,4,5,2,2,1,0,3,4,1,0,1,0,1,0,3,5,2,3,2,3,4,5,1,0,2,4,1,0,1,0,1,0,3,4,1,0,1,0,1,0,4,6,3,5,3,5,2,3,1,0,2,5,1,0,3,4,4,5,3,5,4,5,2,2,15,2,6,2, , , ,1,6,도시계획기능사,6,5,4,4,4,4,4,2,2,2,4,4,4,2.0,4,4.0,2.0,2.0,2.0,1,2.0,4.0,4.0,5.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,업무증가로 스트레스받음,2.0,3,공적사회는 생각하고 판단해야 하므로 기계가 대신 할수 없어서,4,4.0,4, , , ,2,46.0,4,도시공학과,1,1, ,1,60,6500,3000, ,140501
21719,3,3,3,3,4,4,4,3,3,4,3,4,3,3,2,2,2,3,3,4,2,3,2,4,4,5,3,4,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,5,1,0,1,0,3,4,4,3,2,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,5,1,0,1,0,17,1,1,1,미용사(피부),코디네이터, ,1,2, ,2,3,4,4,3,3,4,4,3,3,4,5,4,4.0,2,3.0,5.0,1.0,5.0,2,4.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,4,"나라가 어렵다고하지만 미용적인 부분에 대한인식은 더 넓어지고 관심이 많아지기 때문에 병원은 계속 생기는편이다..그르므로 병원도 계속 생기고므로, 일자리는 증가할듯",1,1.0,1,피부관리사, , ,2,29.0,3,스포츠건강관리학,1,1, ,1,40.0,2220,2100, ,29202
21720,4,5,4,3,4,4,3,4,4,4,5,5,3,4,2,2,2,2,3,4,1,0,1,0,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,4,2,4,1,0,3,2,5,4,4,4,2,4,2,2,1,0,1,0,1,0,5,3,5,4,4,2,3,3,1,0,15,2,4,1,상담자격증, , ,2, , ,7,2,2,1,1,1,2,3,2,1,4,3,2,4.0,2,1.0,2.0,2.0,1.0,1,1.0,4.0,4.0,4.0,4.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,사람의 능력으로 한계가 있는 부분에 장비 도입이 되었다,1.0,3,"(수용자)사람을 상대하는 일이라 기계로 대체 불가하나, 예산등의 문제로 인력 보충은 추가 되지 않을거라고 예상함",1,1.0,1,학습지 교사,보안관리과, ,2,49.0,4,독어독문학과,1,1, ,1,46,5000,2500, ,240301
21721,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,3,5,3,4,2,2,4,4,4,5,4,4,3,4,2,3,1,0,2,2,1,0,2,3,2,3,1,0,2,3,2,3,3,3,1,0,1,0,2,3,2,3,3,3,2,4,1,0,1,0,1,0,1,0,4,5,1,0,1,0,3,5,1,0,15,2,6,1,영양사, , ,2, , ,7,4,4,2,2,4,4,2,3,2,4,4,4,2.0,4,3.0,5.0,5.0,5.0,5,5.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,오븐기계,1.0,4,건강에 관심이 많아서 급식 외에 근무자가 늘어날 것 같다,2,2.0,3, ,건강상담사,건강식품회사 건강상담사,2,51.0,3,식품영양학,1,1, ,1,40,3500,2800, ,305001
21722,4,4,5,5,5,5,5,5,5,5,5,4,5,5,4,5,2,3,3,4,4,5,3,4,4,5,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,4,5,1,0,11,1,6,1,외환전문가,신용분석사, ,2, , ,2,5,4,5,4,4,4,4,4,5,4,4,4,4.0,3,3.0,4.0,2.0,3.0,3,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,2,소통이 업고 비대면업무로 바뀌고 있어서,2,2.0,2, , , ,1,54.0,4,통계학과,1,1, ,1,45.0,6500,3000, ,31403
21723,3,4,3,1,4,4,2,4,4,4,4,4,5,3,2,2,1,0,1,0,1,0,1,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,1,0,20,4,1,2, , , ,1,1,"청소, 요리",2,1,2,3,2,4,3,4,4,9,9,9,4,2.0,4,4.0,3.0,4.0,5.0,4,4.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,4,노인인구 늘어나서,3,3.0,3, , , ,2,52.0,2,인문계과,1,4, ,2,40,2300,2000, ,561601
21724,5,4,5,4,5,3,4,3,4,5,5,4,5,3,5,4,3,4,3,5,3,5,5,6,4,4,3,5,1,0,1,0,3,1,1,0,1,0,4,5,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,5,3,5,3,5,1,0,1,0,1,0,3,5,4,4,1,0,3,4,1,0,12,1,2,1,공인중개사,부동산개발전문인력,자산운용 전문인력,1,1,부동산 관련 정보,6,5,4,4,4,4,4,3,3,9,9,9,4,2.0,4,4.0,1.0,1.0,2.0,2,2.0,2.0,5.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,"부동산 정책의 변화, 일관성 없어 사업진행 난이도가 증가하며 스트레스 증가, 임대관리 시스템 도입",1.0,2,수요 감소,1,2.0,3, ,"부동산 개발,자산운용업 등", ,1,54.0,5,도시공학과,2, ,5, ,50.0, , ,15000,13901
21725,5,4,3,1,4,4,4,3,2,2,3,5,4,4,4,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,2,2,3,4,2,2,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,6,4,1,2, , , ,2, , ,1,1,3,1,1,3,3,3,4,9,9,4,4,1.0,3,3.0,4.0,4.0,4.0,2,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,1,힘들어서 하려는 사람들이 없음,3,2.0,1,건설 잡부, , ,1,58.0,2,기계,1,4, ,2,50,4000,3500, ,701701
21726,3,2,3,2,5,3,3,2,2,3,2,5,3,3,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,4,4,4,4,5,4,5,4,3,3,4,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,4,1,0,1,0,1,0,1,0,6,4,1,2, , , ,2, , ,3,2,2,2,3,3,2,3,4,9,9,3,3,2.0,4,3.0,5.0,5.0,4.0,5,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,3, ,2,3.0,2,신문배달, , ,1,42.0,2,건축과,1,4, ,2,41,3900,2200, ,703101
21727,4,1,4,3,5,3,3,3,3,3,3,5,3,3,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,4,5,2,3,1,0,2,3,1,0,1,0,2,3,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,3,4,1,0,6,1,4,2, , , ,1,4,기술 습득 교육,4,1,3,3,3,4,4,4,3,3,3,3,3,2.0,3,3.0,2.0,6.0,6.0,2,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,새로운 장비 도입,2.0,2,건설경기 침체,3,3.0,3, ,시설물 유지 보수 업체, ,1,64.0,2,인문계,1,3, ,2,48,2800,2400, ,702201
21728,5,5,4,4,5,5,5,5,4,5,5,5,5,5,4,5,1,0,3,2,2,4,1,0,2,3,3,3,1,0,1,0,3,3,1,0,2,3,2,3,2,4,3,3,1,0,1,0,3,3,2,2,5,5,1,0,4,5,5,4,4,3,3,1,3,3,2,2,3,4,3,3,5,6,3,4,2,3,3,4,2,2,17,1,1,1,의사면허, , ,1,6, ,6,5,5,5,5,5,5,4,5,5,5,5,5,1.0,4,4.0,5.0,5.0,4.0,5,5.0,2.0,4.0,5.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,2,인구감소,2,2.0,3, , , ,1,60.0,5,의예과,2, ,5, ,52, , ,8000,301105
21729,5,5,5,5,4,5,5,5,5,5,5,5,5,4,2,2,4,5,4,5,4,5,5,6,4,5,5,5,4,5,1,0,4,5,3,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,3,1,0,1,0,1,0,4,6,4,5,3,4,3,5,1,0,1,0,1,0,3,4,4,5,3,4,3,4,3,4,11,1,4,2, , , ,1,5,"컨설팅,세금,그밖의 역할에 대한 교육",3,3,3,3,3,3,4,4,4,4,9,9,4,2.0,4,4.0,2.0,5.0,5.0,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,3, ,2,2.0,2, , , ,1,34.0,4,경영학,1,1, ,1,40.0,4000,2800, ,12402
21730,2,4,2,1,3,3,1,2,4,2,2,5,5,3,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,2,2,1,0,1,0,1,0,5,3,2,2,1,0,1,0,1,0,3,1,4,2, , , ,1,1,직업능률교육,2,2,2,1,1,2,3,1,3,3,5,5,4,3.0,2,2.0,2.0,2.0,2.0,1,2.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,자동화기계 도입으로 교육이 필요,4.0,1,자동화되므로 인력이 감소,1,1.0,1, ,자영업, ,1,32.0,2,이,1,1, ,1,60,4000,3500, ,813201
21731,3,3,3,1,3,2,3,3,3,4,2,4,3,3,4,3,1,0,3,3,2,2,5,4,4,4,2,2,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,3,4,2,3,1,0,2,2,3,3,1,0,1,0,1,0,1,0,3,3,3,4,1,0,13,2,3,2, , , ,1,3,컴퓨터 활용능력,3,4,4,3,3,4,4,3,3,3,3,3,3,2.0,4,4.0,2.0,2.0,2.0,2,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,3,기업의 홍보는 중요하므로,3,3.0,4, , , ,2,28.0,4,사회학,1,1, ,1,40.0,2800,2400, ,26102
21732,4,3,5,3,5,5,4,4,4,3,5,4,5,3,4,5,2,5,3,6,1,0,2,4,5,6,2,3,1,0,2,2,1,0,1,0,1,0,1,0,2,2,3,5,1,0,1,0,3,3,3,4,2,3,1,0,4,3,3,4,3,5,3,4,2,5,1,0,1,0,1,0,3,3,5,4,1,0,3,4,1,0,11,1,5,1,손해사정사, , ,1,4,"보험관련 법령, 판례, 가격관련 교육",7,4,4,3,3,4,4,3,3,3,3,4,4,2.0,3,3.0,3.0,3.0,3.0,3,4.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,시스템 개발에 따른 전산 변경,2.0,2,자동화시스템 개발이 가능한 영역 다수 있다고 판단,2,3.0,2, ,"의료관련 직종, 법률사무관련 직종", ,1,36.0,4,영어영문학과,1,1, ,1,40.0,6400,3500, ,31501
21733,2,4,4,3,4,4,4,3,4,4,3,3,3,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,4,4,1,0,1,0,2,4,1,0,1,0,4,5,3,4,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,3,1,2,2, , , ,2, , ,1,1,4,3,3,3,3,4,3,2,3,4,3,2.0,4,3.0,2.0,3.0,2.0,2,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,3.0,2,외국인 근로자를 쓰는 업체들이 많이 늘어나기 때문,1,2.0,1,금형원, , ,1,46.0,2,기계,1,1, ,1,48,2600,2200, ,816103
21734,4,4,3,3,4,3,3,4,4,3,3,5,3,3,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,5,1,0,1,0,1,0,1,0,1,0,4,4,1,0,1,0,1,0,1,0,6,1,2,1,건축도장기능사, , ,1,4,도장 전 처리 도장기술,6,4,3,4,3,4,4,3,3,2,3,4,3,2.0,3,3.0,3.0,4.0,3.0,2,2.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,업무과다로 피곤함,1.0,4,힘든 직업이라 지원자가 많지 않을 듯 하다,3,4.0,3,도장공,도장관련 직업, ,1,38.0,3,표면처리학,1,3, ,2,48,3500,2800, ,702601
21735,4,3,3,3,4,4,3,4,4,4,4,4,3,3,2,3,3,4,4,5,2,4,3,4,4,6,2,4,3,4,1,0,2,5,1,0,2,4,1,0,1,0,1,0,1,0,1,0,1,0,3,4,3,4,2,4,2,4,3,4,2,4,3,5,5,6,3,4,3,4,3,4,2,3,2,3,3,4,4,5,1,0,16,1,1,2, , , ,2, , ,6,5,4,4,3,3,3,2,3,3,3,3,3,2.0,3,4.0,2.0,2.0,4.0,1,2.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,2,인공지능이 어느 정도 대체할 것 같습니다.,2,3.0,3,영어 강사, , ,2,34.0,4,불어불문학,2, ,5, ,60, , , ,411201
21736,3,4,4,2,3,4,3,3,3,3,5,5,5,5,4,5,2,5,3,4,3,4,2,1,1,0,1,0,1,0,1,0,2,5,3,2,1,0,1,0,1,0,1,0,2,1,1,0,4,7,1,0,1,0,1,0,1,0,1,0,2,4,3,2,3,4,1,0,1,0,1,0,5,5,2,4,1,0,3,5,1,0,13,2,6,2, , , ,1,4,"분자생물학 실험, 장비 기술적 교육",3,6,3,1,1,2,3,4,2,2,2,3,3,3.0,2,3.0,4.0,4.0,4.0,2,4.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,3,사람의 손으로 해야하는 부분이 있기 때문에 전적으로 기계에 맡길 수 없다.,2,2.0,2, , , ,2,26.0,5,생물학,1,3, ,2,40.0,2700,2500, ,121201
21737,3,4,4,2,4,2,2,2,2,4,3,3,3,3,2,3,2,2,2,3,2,3,1,0,1,0,1,0,1,0,1,0,2,2,2,3,2,3,3,5,4,5,2,2,2,3,2,3,1,0,1,0,1,0,2,3,1,0,1,0,1,0,2,4,1,0,1,0,1,0,1,0,4,5,2,2,2,3,2,3,3,4,6,4,1,2, , , ,1,5,구조금속부품을 용접하는 훈련,5,2,2,2,2,2,3,2,2,3,3,3,3,4.0,2,2.0,4.0,3.0,5.0,4,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0, ,3.0,1,기계화로 진행될것 같아서,2,1.0,2,건설 일용직, , ,1,54.0,2,전자,2, ,6, ,30, , ,3200,701101
21738,5,5,5,4,5,5,5,5,5,4,4,3,3,3,3,3,5,6,5,6,4,4,3,4,5,6,4,5,1,0,1,0,1,0,1,0,1,0,1,0,3,4,4,5,3,3,3,3,2,3,4,5,4,5,3,4,2,3,5,5,4,5,3,4,2,3,2,2,3,3,4,5,4,4,5,5,3,4,5,5,3,3,15,2,5,1,공무원9급자격증, , ,1,2,각종규정집,3,3,3,4,5,4,4,4,4,4,4,4,4,3.0,4,4.0,4.0,5.0,5.0,4,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,4,공무원을 자꾸 증가시키므로,2,4.0,4, ,법무사, ,2,45.0,4,행정학과,1,1, ,1,40.0,4500,2500, ,25402
21739,5,5,5,5,5,5,5,5,3,5,4,5,4,5,3,3,2,2,2,2,2,3,1,0,2,2,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,3,1,0,1,0,3,3,3,3,1,0,3,5,1,0,2,3,2,4,3,3,3,4,1,0,2,2,1,0,16,5,4,2, , , ,2, , ,7,7,5,4,4,4,4,4,4,4,4,4,4,2.0,4,4.0,2.0,5.0,2.0,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,2,학생수 감소로 인한 학교감소,1,1.0,1,교수, , ,1,62.0,6,보건학,1,1, ,1,40.0,8000,6500, ,13204
21740,2,4,2,2,3,2,2,1,4,2,3,4,3,2,2,2,1,0,1,0,1,0,1,0,3,3,1,0,1,0,1,0,2,2,2,2,1,0,3,4,3,3,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,2,2,1,0,14,1,2,2, , , ,2, , ,7,2,2,1,1,4,3,3,2,3,2,2,3,3.0,2,3.0,3.0,3.0,4.0,2,3.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,3, ,3,2.0,2,방문 판매원,주택관리사, ,1,52.0,2,이,1,1, ,1,40,2600,2500, ,542001
21741,4,4,5,2,4,4,4,4,3,3,4,4,5,4,4,4,4,5,3,4,3,4,3,4,4,5,2,3,4,3,1,0,2,2,3,3,2,2,1,0,3,2,3,2,2,2,2,2,1,0,4,3,3,2,1,0,1,0,3,3,3,2,3,2,1,0,4,4,1,0,3,2,1,0,1,0,2,2,4,4,1,0,7,1,1,2, , , ,2, , ,7,2,4,3,3,4,4,4,3,4,4,5,4,2.0,4,4.0,4.0,5.0,5.0,4,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,3,전문직이다,3,4.0,3,락커 (뮤지션),뮤지션,악기연주밴드등,1,35.0,3,실용음악,1,1, ,1,42,2400,2000, ,885101
21742,4,4,5,3,4,3,3,4,4,4,4,5,5,4,4,4,3,3,2,3,3,2,1,0,3,5,3,3,3,3,1,0,2,3,4,4,3,5,5,4,2,3,4,5,3,5,3,5,2,2,3,3,2,3,3,4,1,0,1,0,3,4,3,4,2,3,1,0,2,4,1,0,4,4,4,5,2,4,2,3,1,0,6,1,2,1,토목기사,측량및지형공간정보기사, ,1,6,건설사업관리 관련교육,6,4,4,4,4,4,4,2,3,3,3,3,3,2.0,4,3.0,4.0,4.0,4.0,4,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,2,건설경기 부진,3,4.0,4,토목기술자, , ,1,43.0,4,토목공학,1,1, ,1,40,5500,2400, ,140304
21743,4,3,2,2,3,4,4,3,3,2,3,2,3,2,2,3,1,0,1,0,1,0,1,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,9,1,2,1,일식조리기능사,한식조리기능사, ,1,2,칼질,2,3,3,4,3,4,4,2,2,2,3,3,2,2.0,4,4.0,3.0,2.0,3.0,3,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,2.0,4,외식증가로 인해서 혼식이 증가하므로,1,2.0,2, , , ,2,26.0,4,식품영양학과,1,1, ,1,50,2900,2500, ,531501
21744,5,5,4,5,5,5,5,5,5,4,5,5,5,4,4,5,5,6,5,5,5,6,4,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,19,3,2,2, , , ,2, , ,7,3,4,2,2,3,3,3,3,3,3,3,3,4.0,3,3.0,4.0,4.0,3.0,3,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,3, ,3,3.0,2,주부, , ,2,60.0,2, ,1,1, ,1,40,2000,1800, ,231501
21745,5,5,4,5,4,4,3,4,4,3,4,3,2,5,3,2,3,4,1,0,3,5,3,5,5,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,5,5,5,4,5,4,6,1,0,3,5,1,0,1,0,4,5,1,0,3,4,3,4,4,4,1,0,3,4,1,0,1,0,18,1,2,1,관광통역안내사, , ,1,5,외국어능력,3,4,3,3,2,4,4,3,3,2,3,3,3,3.0,3,3.0,5.0,4.0,3.0,3,3.0,4.0,3.0,3.0,4.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0, ,1.0,4,국내외 관광객의 수요가 증가해서,3,4.0,3, , , ,2,36.0,4,중국어학과,1,4, ,2,40,2700,2500, ,521304
21746,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,6,4,5,1,0,1,0,4,6,1,0,1,0,2,3,3,4,1,0,1,0,1,0,1,0,1,0,1,0,5,7,2,2,2,3,1,0,5,7,4,5,4,5,1,0,5,7,2,2,2,2,1,0,3,4,3,4,2,2,3,4,1,0,16,2,6,2, , , ,2, , ,5,7,4,4,4,1,3,1,3,3,3,3,3,4.0,2,2.0,5.0,5.0,5.0,5,5.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,품질관리에 빅데이터분석 툴 “R”을 사용한 데이터 분석 업무가 새롭게 추가되었다._　　　또는 관련 업무가 증가하였다.,2.0,5, ,1,1.0,1, , , ,1,50.0,6,수의학,1,1, ,1,60.0,10000,10000, ,13204
